ID,LATITUDE,LONGITUDE,STEAM_INJECTION,PRESSURE,TEMPERATURE,RECEIVEDTIME
91067844,39.4690696,-0.3751736,52,950,18,2023.11.28 04:06:50.0 AM
91067835,39.4661676,-0.3376026,65,600,9,2023.11.28 04:06:50.0 AM
91067816,39.4720231,-0.3704349,70,750,11,2023.11.28 04:06:50.0 AM
91067813,39.4577095,-0.3685344,103,990,10,2023.11.28 04:06:45.0 AM
91067747,39.4616911,-0.3723508,80,820,10,2023.11.28 04:06:45.0 AM
91067740,39.4672641,-0.3883606,140,850,6,2023.11.28 04:06:45.0 AM
91067702,39.4695971,-0.3764422,71,900,13,2023.11.28 04:06:45.0 AM
91067691,39.4730971,-0.3775422,50,650,13,2023.11.28 04:06:43.0 AM
91067650,39.4625917,-0.3406035,80,1000,13,2023.11.28 04:06:43.0 AM
91067633,39.4788333,-0.3900078,120,1100,9,2023.11.28 04:06:43.0 AM
91067638,39.4630821,-0.3736792,240,1500,6,2023.11.28 04:06:38.0 AM
91067629,39.4734523,-0.3707932,88,1200,14,2023.11.28 04:06:33.0 AM
91067564,39.454332,-0.3738303,91,890,10,2023.11.28 04:06:30.0 AM
91067549,39.4613237,-0.3853796,81,630,8,2023.11.28 04:06:30.0 AM
91067521,39.4784965,-0.3558818,112,900,8,2023.11.28 04:06:29.0 AM
91067415,39.4724011,-0.3894446,70,550,8,2023.11.28 04:06:29.0 AM
91067333,39.4647889,-0.3266949,75,620,8,2023.11.28 04:06:28.0 AM
91067258,39.4542835,-0.3771882,94,980,10,2023.11.28 04:06:26.0 AM
91067122,39.4719817,-0.3816364,75,700,9,2023.11.28 04:06:26.0 AM
91067082,39.4904542,-0.3992918,80,650,8,2023.11.28 04:06:26.0 AM
91067024,39.4766172,-0.3247236,80,600,8,2023.11.28 04:06:20.0 AM
91067023,39.45665,-0.3552074,67,700,10,2023.11.28 04:06:20.0 AM
91066981,39.4761017,-0.3521681,95,1000,11,2023.11.28 04:06:17.0 AM
91066925,39.471997,-0.3726067,60,800,13,2023.11.28 04:06:14.0 AM
91066908,39.4908891,-0.3607602,138,1100,8,2023.11.28 04:06:14.0 AM
91066861,39.4511219,-0.3912132,90,500,6,2023.11.28 04:06:12.0 AM
91066816,39.4722254,-0.3557442,107,900,8,2023.11.28 04:06:12.0 AM
91066772,39.490727,-0.3997691,54,700,13,2023.11.28 04:06:12.0 AM
91066612,39.4398068,-0.3892157,102,750,7,2023.11.28 04:06:08.0 AM
91066605,39.4859603,-0.3785458,59,675,11,2023.11.28 04:06:06.0 AM
81239700,39.4579048,-0.3675586,114,700,6,2023.11.28 04:06:02.0 AM
91066328,39.4753121,-0.3524688,90,719,8,2023.11.28 04:06:00.0 AM
91066254,39.4671526,-0.3711155,160,1600,10,2023.11.28 04:06:00.0 AM
91066231,39.4777869,-0.3777452,118,1350,11,2023.11.28 04:05:59.0 AM
81435148,39.4866575,-0.389854,61,550,9,2023.11.28 04:05:59.0 AM
91066201,39.4553595,-0.3556528,110,1495,14,2023.11.28 04:05:51.0 AM
91066146,39.4444072,-0.3921772,82,650,8,2023.11.28 04:05:48.0 AM
91065940,39.4727498,-0.3772094,150,1430,10,2023.11.28 04:05:48.0 AM
91065938,39.4716194,-0.3353615,76,675,9,2023.11.28 04:05:47.0 AM
91065934,39.4616818,-0.356189,90,1250,14,2023.11.28 04:05:45.0 AM
91065856,39.4601255,-0.3751964,85,750,9,2023.11.28 04:05:45.0 AM
91065775,39.4712321,-0.3781936,44,695,16,2023.11.28 04:05:45.0 AM
86599663,39.4616527,-0.3514465,131,1900,15,2023.11.28 04:05:45.0 AM
91065737,39.4740763,-0.3460149,90,749,8,2023.11.28 04:05:45.0 AM
91065657,39.467933,-0.3833394,50,800,16,2023.11.28 04:05:44.0 AM
91065628,39.4665534,-0.3470974,70,650,9,2023.11.28 04:05:44.0 AM
90616264,39.4660685,-0.3693112,151,1300,9,2023.11.28 04:05:44.0 AM
91065262,39.4707723,-0.3395997,139,999,7,2023.11.28 04:05:43.0 AM
91065202,39.4658914,-0.3851541,110,725,7,2023.11.28 04:05:43.0 AM
37159045,39.4639185,-0.3710449,70,850,12,2023.11.28 04:05:43.0 AM
91065066,39.468371,-0.3560842,140,890,6,2023.11.28 04:05:42.0 AM
91065065,39.4680921,-0.3678951,208,1750,8,2023.11.28 04:05:42.0 AM
91065040,39.4705086,-0.3766408,55,780,14,2023.11.28 04:05:42.0 AM
91065037,39.4727098,-0.3523014,110,889,8,2023.11.28 04:05:42.0 AM
91064942,39.4872599,-0.3920826,98,600,6,2023.11.28 04:05:42.0 AM
91064940,39.4600527,-0.3523465,150,1350,9,2023.11.28 04:05:40.0 AM
29433933,39.4591674,-0.334332,99,699,7,2023.11.28 04:05:40.0 AM
91064721,39.4702454,-0.3578952,135,999,7,2023.11.28 04:05:38.0 AM
91064708,39.4577913,-0.3680213,55,650,12,2023.11.28 04:05:38.0 AM
91064660,39.4633994,-0.3759815,200,1200,6,2023.11.28 04:05:31.0 AM
91064528,39.4537878,-0.3520714,90,989,11,2023.11.28 04:05:31.0 AM
91064399,39.469497,-0.3743067,55,630,11,2023.11.28 04:05:31.0 AM
91064265,39.4634282,-0.3734344,50,900,18,2023.11.28 04:05:26.0 AM
91064187,39.4599674,-0.3759402,128,800,6,2023.11.28 04:05:21.0 AM
91064137,39.4607911,-0.3740508,70,750,11,2023.11.28 04:05:21.0 AM
91064136,39.4942572,-0.3962527,90,720,8,2023.11.28 04:05:15.0 AM
91064104,39.468597,-0.3720067,65,700,11,2023.11.28 04:05:15.0 AM
91064085,39.4460331,-0.3887929,115,950,8,2023.11.28 04:05:15.0 AM
86603962,39.4600112,-0.3371955,51,530,10,2023.11.28 04:05:15.0 AM
90108761,39.4531529,-0.3874569,60,595,10,2023.11.28 04:05:15.0 AM
90471504,39.4514081,-0.3320123,69,595,9,2023.11.28 04:05:12.0 AM
91063903,39.4773361,-0.3613424,70,600,9,2023.11.28 04:05:11.0 AM
91063854,39.4622861,-0.3772973,80,650,8,2023.11.28 04:05:11.0 AM
91063848,39.478728,-0.3516912,73,650,9,2023.11.28 04:05:09.0 AM
91063799,39.4596476,-0.3747178,128,1100,9,2023.11.28 04:05:07.0 AM
91063743,39.4724154,-0.384528,87,850,10,2023.11.28 04:05:07.0 AM
91063638,39.470897,-0.3748067,40,620,16,2023.11.28 04:05:03.0 AM
89707675,39.4761594,-0.37651,170,2200,13,2023.11.28 04:05:03.0 AM
90473258,39.4738742,-0.3789352,112,1100,10,2023.11.28 04:05:03.0 AM
91063627,39.4734299,-0.3755875,50,750,15,2023.11.28 04:05:01.0 AM
90968342,39.4774913,-0.3774261,110,1200,11,2023.11.28 04:04:59.0 AM
40353517,39.4941307,-0.374247,120,700,6,2023.11.28 04:04:59.0 AM
91063451,39.4758098,-0.3495047,120,1100,9,2023.11.28 04:04:59.0 AM
91063449,39.4865556,-0.3796299,108,750,7,2023.11.28 04:04:59.0 AM
91063395,39.4718117,-0.3740208,44,710,16,2023.11.28 04:04:59.0 AM
91063441,39.4876237,-0.3800902,88,650,7,2023.11.28 04:04:59.0 AM
91063440,39.4837175,-0.36247,120,500,4,2023.11.28 04:04:59.0 AM
90385108,39.4733372,-0.3980014,90,660,7,2023.11.28 04:04:59.0 AM
90773323,39.4703293,-0.3474495,85,690,8,2023.11.28 04:04:58.0 AM
90930898,39.4588167,-0.3888862,95,750,8,2023.11.28 04:04:51.0 AM
84643289,39.4656218,-0.3761313,110,850,8,2023.11.28 04:04:51.0 AM
91012857,39.4725107,-0.3546806,54,550,10,2023.11.28 04:04:42.0 AM
91063407,39.4596601,-0.37364,110,1000,9,2023.11.28 04:04:39.0 AM
91063226,39.4656169,-0.3832574,160,950,6,2023.11.28 04:04:37.0 AM
91063176,39.4680894,-0.374578,150,1200,8,2023.11.28 04:04:37.0 AM
89307733,39.4719404,-0.3863289,55,550,10,2023.11.28 04:04:35.0 AM
90764676,39.4718616,-0.3381596,90,700,8,2023.11.28 04:04:35.0 AM
90816825,39.4589995,-0.3883359,90,675,8,2023.11.28 04:04:33.0 AM
90836643,39.4766407,-0.359436,70,675,10,2023.11.28 04:04:28.0 AM
90875728,39.4793668,-0.3975761,116,790,7,2023.11.28 04:04:28.0 AM
90939473,39.4713121,-0.3648017,90,900,10,2023.11.28 04:04:16.0 AM
90956415,39.4834912,-0.3292548,65,690,11,2023.11.28 04:04:12.0 AM
90970385,39.4639128,-0.3567491,70,900,13,2023.11.28 04:04:12.0 AM
90981639,39.4899416,-0.3982011,90,890,10,2023.11.28 04:04:11.0 AM
91052673,39.4678249,-0.4022553,98,690,7,2023.11.28 04:04:11.0 AM
91061049,39.4695459,-0.3398117,98,900,9,2023.11.28 04:04:11.0 AM
88906531,39.4603762,-0.3699738,97,850,9,2023.11.28 04:04:07.0 AM
90920378,39.4605417,-0.3830085,129,850,7,2023.11.28 04:04:07.0 AM
90934805,39.4539836,-0.3615565,90,850,9,2023.11.28 04:04:02.0 AM
91061669,39.4860681,-0.3759665,71,750,11,2023.11.28 04:04:02.0 AM
91061633,39.4815544,-0.3797383,75,890,12,2023.11.28 04:04:02.0 AM
91061562,39.4694375,-0.3678508,170,1900,11,2023.11.28 04:04:01.0 AM
91061469,39.4629214,-0.3668927,135,1400,10,2023.11.28 04:04:00.0 AM
91060846,39.4652063,-0.3711395,160,1600,10,2023.11.28 04:04:00.0 AM
91059897,39.4685234,-0.375597,52,650,13,2023.11.28 04:03:56.0 AM
91059629,39.4634127,-0.3722812,90,750,8,2023.11.28 04:03:56.0 AM
91055809,39.4925477,-0.3678015,80,875,11,2023.11.28 04:03:54.0 AM
91055114,39.4656771,-0.3653665,85,850,10,2023.11.28 04:03:52.0 AM
91055090,39.4644532,-0.3645428,120,850,7,2023.11.28 04:03:48.0 AM
91054429,39.4667902,-0.3746931,135,1150,9,2023.11.28 04:03:48.0 AM
91054108,39.4712406,-0.3419173,94,900,10,2023.11.28 04:03:45.0 AM
91053745,39.4642263,-0.3659916,140,1100,8,2023.11.28 04:03:41.0 AM
91053343,39.4873691,-0.3683266,121,665,5,2023.11.28 04:03:39.0 AM
91053119,39.4890733,-0.365852,130,900,7,2023.11.28 04:03:38.0 AM
91052302,39.4578715,-0.3884727,71,650,9,2023.11.28 04:03:38.0 AM
91052047,39.4674004,-0.394008,103,775,8,2023.11.28 04:03:38.0 AM
91051978,39.4527053,-0.3920828,115,750,7,2023.11.28 04:03:38.0 AM
91051902,39.4597784,-0.4131737,100,799,8,2023.11.28 04:03:34.0 AM
91051288,39.4744386,-0.3762893,45,525,12,2023.11.28 04:03:34.0 AM
91050658,39.4723958,-0.389282,75,690,9,2023.11.28 04:03:33.0 AM
91050520,39.4724098,-0.3504047,136,1100,8,2023.11.28 04:03:33.0 AM
91045023,39.4789989,-0.32889,67,690,10,2023.11.28 04:03:33.0 AM
89439318,39.4556712,-0.343118,67,750,11,2023.11.28 04:03:27.0 AM
91043865,39.4568712,-0.344118,67,750,11,2023.11.28 04:03:26.0 AM
91042302,39.465357,-0.3328485,97,650,7,2023.11.28 04:03:26.0 AM
91041992,39.4559214,-0.3755224,120,800,7,2023.11.28 04:03:26.0 AM
91041712,39.485097,-0.3667075,80,800,10,2023.11.28 04:03:25.0 AM
91041248,39.4663694,-0.3480974,53,600,11,2023.11.28 04:03:25.0 AM
91041233,39.4657694,-0.3485974,53,600,11,2023.11.28 04:03:25.0 AM
91041247,39.482562,-0.385387,65,650,10,2023.11.28 04:03:14.0 AM
91041232,39.4853987,-0.3723177,100,700,7,2023.11.28 04:03:14.0 AM
91041128,39.4907236,-0.35895,82,750,9,2023.11.28 04:03:13.0 AM
91041036,39.477651,-0.3657634,216,1850,9,2023.11.28 04:03:13.0 AM
91040598,39.458113,-0.3733724,110,1000,9,2023.11.28 04:03:10.0 AM
91039636,39.44164,-0.3913037,85,630,7,2023.11.28 04:03:10.0 AM
91038978,39.46099,-0.3831608,80,600,8,2023.11.28 04:03:06.0 AM
90904108,39.4746088,-0.3792448,116,1200,10,2023.11.28 04:03:03.0 AM
91035943,39.4591659,-0.384511,140,850,6,2023.11.28 04:03:03.0 AM
91035873,39.4680645,-0.3650953,129,1500,12,2023.11.28 04:02:58.0 AM
91035327,39.4753098,-0.3496047,136,1100,8,2023.11.28 04:02:53.0 AM
89274325,39.4724117,-0.3737208,44,710,16,2023.11.28 04:02:52.0 AM
91035269,39.4693096,-0.36846,45,650,14,2023.11.28 04:02:52.0 AM
91035079,39.4863935,-0.3730708,60,700,12,2023.11.28 04:02:51.0 AM
91034875,39.4756098,-0.3481047,120,1100,9,2023.11.28 04:02:51.0 AM
91034460,39.4802027,-0.3552642,200,1500,8,2023.11.28 04:02:46.0 AM
91034127,39.4539051,-0.3631517,87,820,9,2023.11.28 04:02:46.0 AM
91033980,39.4503978,-0.3935245,83,750,9,2023.11.28 04:02:44.0 AM
91033949,39.4728072,-0.3784049,128,2200,17,2023.11.28 04:02:43.0 AM
91033576,39.4652471,-0.3889267,110,950,9,2023.11.28 04:02:40.0 AM
91033470,39.4831189,-0.3823436,100,700,7,2023.11.28 04:02:39.0 AM
28640744,39.4784945,-0.3786909,92,900,10,2023.11.28 04:02:38.0 AM
91033224,39.4546996,-0.3895783,73,650,9,2023.11.28 04:02:38.0 AM
91033049,39.4541112,-0.3854086,61,600,10,2023.11.28 04:02:37.0 AM
91033048,39.4741167,-0.3834109,100,800,8,2023.11.28 04:02:34.0 AM
91032925,39.4632782,-0.3705964,102,875,9,2023.11.28 04:02:34.0 AM
91032902,39.4772869,-0.3748452,118,1350,11,2023.11.28 04:02:30.0 AM
91032040,39.4707629,-0.3739452,80,1000,13,2023.11.28 04:02:30.0 AM
91031898,39.4819337,-0.3278054,66,850,13,2023.11.28 04:02:28.0 AM
91031889,39.45755,-0.3573074,86,950,11,2023.11.28 04:02:24.0 AM
91031513,39.460972,-0.3886027,78,675,9,2023.11.28 04:02:23.0 AM
91031483,39.47869,-0.37874,130,1350,10,2023.11.28 04:02:23.0 AM
91031460,39.4951589,-0.3594596,94,850,9,2023.11.28 04:02:11.0 AM
91031443,39.472787,-0.3549224,55,625,11,2023.11.28 04:02:07.0 AM
91031085,39.4708056,-0.3915291,110,865,8,2023.11.28 04:02:07.0 AM
91031059,39.4571302,-0.3741613,160,850,5,2023.11.28 04:02:07.0 AM
91030519,39.4773136,-0.3524078,150,1200,8,2023.11.28 04:02:07.0 AM
91030510,39.4751125,-0.3510539,150,1200,8,2023.11.28 04:02:03.0 AM
84030811,39.4743612,-0.3632167,225,2100,9,2023.11.28 04:02:03.0 AM
91049418,39.4616724,-0.3904747,94,700,7,2023.11.28 04:01:56.0 AM
89094543,39.4670805,-0.3525218,92,799,9,2023.11.28 04:01:52.0 AM
90987794,39.4678928,-0.378184,136,1300,10,2023.11.28 04:01:52.0 AM
90967237,39.4576399,-0.3701197,61,600,10,2023.11.28 04:01:47.0 AM
91010584,39.4592379,-0.3884999,97,590,6,2023.11.28 04:01:47.0 AM
90987394,39.4658914,-0.3867541,100,725,7,2023.11.28 04:01:45.0 AM
91034193,39.4838869,-0.3820389,100,750,8,2023.11.28 04:01:45.0 AM
91036784,39.470535,-0.3782066,45,490,11,2023.11.28 04:01:42.0 AM
90784534,39.4789193,-0.3571098,90,800,9,2023.11.28 04:01:42.0 AM
91015723,39.4609601,-0.37434,110,1000,9,2023.11.28 04:01:42.0 AM
89094271,39.4670805,-0.3525218,101,867,9,2023.11.28 04:01:41.0 AM
89094295,39.4670805,-0.3525218,100,820,8,2023.11.28 04:01:41.0 AM
89094320,39.4670805,-0.3525218,96,839,9,2023.11.28 04:01:41.0 AM
91075156,39.4848125,-0.3646011,80,750,9,2023.11.28 04:01:38.0 AM
90934538,39.4671452,-0.3426416,75,690,9,2023.11.28 04:01:38.0 AM
91022026,39.49478,-0.39297,50,600,12,2023.11.28 04:01:38.0 AM
90627345,39.4686267,-0.3721884,250,3000,12,2023.11.28 04:01:38.0 AM
86991088,39.4850979,-0.3650904,140,1600,11,2023.11.28 04:01:32.0 AM
39130231,39.4740058,-0.3767942,187,1650,9,2023.11.28 04:01:31.0 AM
90209356,39.4730723,-0.377601,249,1700,7,2023.11.28 04:01:31.0 AM
86669485,39.4730221,-0.353407,75,950,13,2023.11.28 04:01:31.0 AM
33781035,39.4692697,-0.3788101,140,900,6,2023.11.28 04:01:31.0 AM
40530694,39.4696279,-0.3806146,195,1300,7,2023.11.28 04:01:30.0 AM
86235983,39.4611697,-0.3871403,75,850,11,2023.11.28 04:01:27.0 AM
89665312,39.4697487,-0.3344821,85,1000,12,2023.11.28 04:01:27.0 AM
90182461,39.4443368,-0.3703352,119,950,8,2023.11.28 04:01:27.0 AM
87085461,39.4658031,-0.3695515,221,2500,11,2023.11.28 04:01:26.0 AM
563826,39.470846,-0.375144,81,900,11,2023.11.28 04:01:24.0 AM
90167272,39.4720414,-0.3787964,75,900,12,2023.11.28 04:01:22.0 AM
91004318,39.4641004,-0.3896226,116,750,6,2023.11.28 04:01:22.0 AM
90915057,39.4726259,-0.3722976,133,1990,15,2023.11.28 04:01:20.0 AM
90530617,39.4720414,-0.3787964,75,1100,15,2023.11.28 04:01:20.0 AM
90385701,39.4766248,-0.3809612,105,900,9,2023.11.28 04:01:19.0 AM
90988177,39.4607759,-0.3732873,66,750,11,2023.11.28 04:01:15.0 AM
90477215,39.4785028,-0.3660108,130,1300,10,2023.11.28 04:01:12.0 AM
90399210,39.4682755,-0.3699896,150,1400,9,2023.11.28 04:01:08.0 AM
34077474,39.4678621,-0.3710823,110,1200,11,2023.11.28 04:01:08.0 AM
31554601,39.4517988,-0.3848895,120,950,8,2023.11.28 04:01:06.0 AM
89732287,39.4639353,-0.3698026,50,860,17,2023.11.28 04:01:05.0 AM
88142339,39.4665772,-0.3734263,135,1248,9,2023.11.28 04:01:00.0 AM
87756736,39.4664611,-0.3631424,132,1350,10,2023.11.28 04:00:57.0 AM
86823457,39.468454,-0.3646171,250,1980,8,2023.11.28 04:00:57.0 AM
88060911,39.4676939,-0.3715609,160,1650,10,2023.11.28 04:00:56.0 AM
91032829,39.4642471,-0.3488442,80,820,10,2023.11.28 04:00:53.0 AM
89418347,39.4716185,-0.3714075,60,900,15,2023.11.28 04:00:53.0 AM
91022048,39.4619527,-0.3529465,122,1500,12,2023.11.28 04:00:48.0 AM
91004203,39.4755524,-0.3802447,110,1200,11,2023.11.28 04:00:48.0 AM
85740584,39.4890168,-0.3997658,152,1300,9,2023.11.28 04:00:44.0 AM
89974412,39.4677106,-0.3671253,153,1700,11,2023.11.28 04:00:43.0 AM
88932227,39.4692093,-0.3804308,150,1500,10,2023.11.28 04:00:43.0 AM
88521257,39.4747802,-0.3538024,115,850,7,2023.11.28 04:00:43.0 AM
88094529,39.4693465,-0.3647836,194,1900,10,2023.11.28 04:00:43.0 AM
88563523,39.4691358,-0.3722182,110,1000,9,2023.11.28 04:00:42.0 AM
82899502,39.467116,-0.3716955,164,1600,10,2023.11.28 04:00:41.0 AM
90473783,39.4594484,-0.3745457,107,1000,9,2023.11.28 04:00:39.0 AM
90909791,39.4622663,-0.3767469,84,950,11,2023.11.28 04:00:39.0 AM
91006808,39.4446192,-0.3771224,100,1000,10,2023.11.28 04:00:31.0 AM
90689666,39.4651783,-0.3292548,50,680,14,2023.11.28 04:00:29.0 AM
90689669,39.4643783,-0.3299548,60,830,14,2023.11.28 04:00:29.0 AM
27130735,39.4699207,-0.3739714,65,850,13,2023.11.28 04:00:29.0 AM
88502612,39.47257,-0.3448,100,1000,10,2023.11.28 04:00:27.0 AM
90757127,39.4669426,-0.3486812,90,700,8,2023.11.28 04:00:27.0 AM
91008706,39.4762376,-0.3747218,91,1000,11,2023.11.28 04:00:27.0 AM
28802476,39.4646667,-0.3697342,200,1700,9,2023.11.28 04:00:26.0 AM
39286479,39.4690453,-0.3672132,110,2500,23,2023.11.28 04:00:19.0 AM
33724726,39.4735097,-0.3798881,186,1100,6,2023.11.28 04:00:19.0 AM
90870044,39.4711738,-0.3815537,92,1000,11,2023.11.28 04:00:17.0 AM
86834812,39.4799268,-0.3275545,74,700,9,2023.11.28 04:00:17.0 AM
34275355,39.4490104,-0.3610995,120,1300,11,2023.11.28 04:00:17.0 AM
89418132,39.4751932,-0.3817778,56,850,15,2023.11.28 04:00:17.0 AM
89089383,39.4638911,-0.3748508,72,780,11,2023.11.28 04:00:15.0 AM
39771024,39.4389545,-0.387478,80,600,8,2023.11.28 04:00:15.0 AM
84298795,39.4865183,-0.3702561,110,700,6,2023.11.28 04:00:11.0 AM
33741479,39.4782804,-0.3289987,87,650,7,2023.11.28 04:00:11.0 AM
91032317,39.4760913,-0.3856972,100,1200,12,2023.11.28 04:00:00.0 AM
91006416,39.4637698,-0.3653608,140,1000,7,2023.11.28 03:59:58.0 AM
91000309,39.4597977,-0.3690889,60,800,13,2023.11.28 03:59:58.0 AM
90996413,39.4672315,-0.3773205,85,950,11,2023.11.28 03:59:58.0 AM
90974064,39.4611777,-0.3696237,50,1000,20,2023.11.28 03:59:58.0 AM
90659787,39.4742376,-0.3750218,90,850,9,2023.11.28 03:59:57.0 AM
90589896,39.4777932,-0.3795778,53,900,17,2023.11.28 03:59:55.0 AM
89723800,39.4567835,-0.3747882,90,975,11,2023.11.28 03:59:54.0 AM
89323720,39.45446,-0.35782,70,800,11,2023.11.28 03:59:54.0 AM
89096373,39.4732465,-0.3904857,78,1000,13,2023.11.28 03:59:53.0 AM
86340490,39.4718795,-0.350152,76,850,11,2023.11.28 03:59:52.0 AM
85319723,39.4733265,-0.3887863,75,1000,13,2023.11.28 03:59:52.0 AM
90905617,39.4456192,-0.3751224,130,1190,9,2023.11.28 03:59:48.0 AM
90888708,39.4741991,-0.3797992,72,900,13,2023.11.28 03:59:46.0 AM
90840116,39.4721405,-0.3836684,77,850,11,2023.11.28 03:59:46.0 AM
91006303,39.4792747,-0.3832006,75,890,12,2023.11.28 03:59:39.0 AM
91003765,39.4726344,-0.382233,150,1200,8,2023.11.28 03:59:39.0 AM
85943640,39.4738213,-0.3821572,85,690,8,2023.11.28 03:59:39.0 AM
88978243,39.4707526,-0.3704155,360,4900,14,2023.11.28 03:59:34.0 AM
90208652,39.463616,-0.3727955,175,1200,7,2023.11.28 03:59:29.0 AM
90177284,39.4669109,-0.3685614,253,2200,9,2023.11.28 03:59:28.0 AM
90103741,39.463454,-0.3823029,118,800,7,2023.11.28 03:59:28.0 AM
30686850,39.4938057,-0.3771099,85,650,8,2023.11.28 03:59:28.0 AM
89898313,39.4677106,-0.3663253,153,1600,10,2023.11.28 03:59:28.0 AM
89935143,39.4695345,-0.3675765,110,1550,14,2023.11.28 03:59:28.0 AM
89438871,39.4695154,-0.3721682,242,3500,14,2023.11.28 03:59:25.0 AM
89027557,39.4624217,-0.3764872,86,1400,16,2023.11.28 03:59:23.0 AM
88059924,39.4693715,-0.3680807,197,3000,15,2023.11.28 03:59:23.0 AM
88737817,39.4726059,-0.377094,125,1100,9,2023.11.28 03:59:23.0 AM
88098047,39.4687106,-0.3662253,161,1600,10,2023.11.28 03:59:19.0 AM
87015132,39.4708647,-0.3703994,330,3300,10,2023.11.28 03:59:19.0 AM
86975897,39.4867489,-0.3620558,115,750,7,2023.11.28 03:59:17.0 AM
90950469,39.4594601,-0.37524,117,1000,9,2023.11.28 03:59:17.0 AM
90909095,39.4770319,-0.3806318,77,850,11,2023.11.28 03:59:17.0 AM
90831793,39.4732655,-0.3236376,130,1500,12,2023.11.28 03:59:13.0 AM
90889899,39.462381,-0.3779006,112,1000,9,2023.11.28 03:59:11.0 AM
90858143,39.4619115,-0.3526844,140,1400,10,2023.11.28 03:59:11.0 AM
90855854,39.4659302,-0.384773,130,1000,8,2023.11.28 03:59:08.0 AM
90840869,39.4679144,-0.3641868,70,1400,20,2023.11.28 03:59:08.0 AM
90818722,39.4769933,-0.3970362,64,650,10,2023.11.28 03:59:07.0 AM
90814528,39.4531965,-0.3617294,99,850,9,2023.11.28 03:59:07.0 AM
35609390,39.4814085,-0.3787837,125,750,6,2023.11.28 03:59:02.0 AM
81679452,39.4637741,-0.3759659,80,650,8,2023.11.28 03:59:02.0 AM
90981781,39.4895431,-0.3759193,168,800,5,2023.11.28 03:59:02.0 AM
90975567,39.4794104,-0.3651839,75,650,9,2023.11.28 03:59:01.0 AM
89413251,39.4733868,-0.3928019,130,950,7,2023.11.28 03:59:01.0 AM
89404988,39.4723124,-0.349951,80,700,9,2023.11.28 03:59:01.0 AM
89202353,39.465952,-0.3561348,60,700,12,2023.11.28 03:58:59.0 AM
91037589,39.4742448,-0.3778906,55,1100,20,2023.11.28 03:58:59.0 AM
91035341,39.4732448,-0.3749906,140,1500,11,2023.11.28 03:58:59.0 AM
91031803,39.4770449,-0.3790214,91,1395,15,2023.11.28 03:58:56.0 AM
91003494,39.450581,-0.359442,68,850,13,2023.11.28 03:58:56.0 AM
90998924,39.4736448,-0.3770906,75,1250,17,2023.11.28 03:58:55.0 AM
90987107,39.4664214,-0.3763941,175,1400,8,2023.11.28 03:58:55.0 AM
90714267,39.4567996,-0.3439261,170,1700,10,2023.11.28 03:58:55.0 AM
90707070,39.4683333,-0.3713701,150,2300,15,2023.11.28 03:58:55.0 AM
90683861,39.4657783,-0.3287548,45,730,16,2023.11.28 03:58:55.0 AM
90641739,39.4594185,-0.3761485,41,1050,26,2023.11.28 03:58:54.0 AM
90628836,39.4705267,-0.3704884,240,3000,13,2023.11.28 03:58:54.0 AM
90627013,39.464689,-0.3716057,179,2900,16,2023.11.28 03:58:53.0 AM
90617447,39.4735839,-0.3810698,79,1000,13,2023.11.28 03:58:53.0 AM
90572142,39.4531712,-0.342418,70,750,11,2023.11.28 03:58:52.0 AM
90143517,39.4708447,-0.3730258,85,990,12,2023.11.28 03:58:46.0 AM
90127935,39.4622126,-0.3758189,97,950,10,2023.11.28 03:58:43.0 AM
90125726,39.471005,-0.378283,135,1200,9,2023.11.28 03:58:41.0 AM
90116856,39.4614769,-0.3564064,215,2100,10,2023.11.28 03:58:41.0 AM
90115753,39.4705246,-0.3704945,114,1800,16,2023.11.28 03:58:40.0 AM
90115530,39.4708793,-0.3761976,88,2200,25,2023.11.28 03:58:37.0 AM
90112809,39.4688401,-0.3672297,190,1800,9,2023.11.28 03:58:37.0 AM
90111844,39.4740514,-0.3709095,258,1300,5,2023.11.28 03:58:37.0 AM
89982261,39.4658106,-0.3676253,160,1700,11,2023.11.28 03:58:34.0 AM
89925820,39.4677572,-0.3800447,151,1500,10,2023.11.28 03:58:33.0 AM
89862812,39.4617527,-0.3509465,122,1250,10,2023.11.28 03:58:33.0 AM
89758203,39.4753572,-0.3803393,40,700,18,2023.11.28 03:58:32.0 AM
89741470,39.468397,-0.3727067,38,710,19,2023.11.28 03:58:32.0 AM
89614577,39.4698965,-0.3711586,187,2500,13,2023.11.28 03:58:30.0 AM
89611511,39.4718862,-0.3724065,86,1000,12,2023.11.28 03:58:30.0 AM
89227066,39.4805721,-0.3837165,60,900,15,2023.11.28 03:58:26.0 AM
89181517,39.463793,-0.331131,70,850,12,2023.11.28 03:58:23.0 AM
88797660,39.4792024,-0.3794881,110,1200,11,2023.11.28 03:58:23.0 AM
86479867,39.4750391,-0.3700896,68,950,14,2023.11.28 03:58:22.0 AM
88466951,39.4693758,-0.3904916,80,850,11,2023.11.28 03:58:17.0 AM
89700086,39.4907842,-0.4008722,110,1900,17,2023.11.28 03:58:15.0 AM
90944167,39.4622904,-0.3820772,96,850,9,2023.11.28 03:58:15.0 AM
90942769,39.462189,-0.3901011,110,950,9,2023.11.28 03:58:15.0 AM
90907253,39.4827018,-0.3753784,77,1000,13,2023.11.28 03:58:15.0 AM
